issue url,issue title,issue number,issue date,issue publisher,issue description,issue owner,issue collection,issue pdf url,article url,article publication,article title,article authors,article year,article issue number,article page number,article description,article MFN,article ანოტაცია,article გეოგ დასახელება,article თემატიკა,article მოხსენიებული პირები,article ორგანიზაცია,article პერსონალია,article საკვანძო სიტყვები,article ფოტოები,article მატიანის რუბრიკა
http://dspace.nplg.gov.ge/handle/1234/173034,ვაზი და ღვინო N8,N8,15-Jun-1920,თბილისი : ქართული ბეჭდვითი ახალგაზრდობა,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_N8.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,წერილები ადგილებიდან:ახალგორის რაიონი,"ქვლივიშვილი, ა.",1920,N8,გვ.13,ტექსტის ბოლოს ხელმოწერა: სამაზრო საერობო მამულის გამგე ა. ქვლივიშვილი,428555,  ვენახების სავალალო მდგომარეობა ახალგორის რაიონში,  ახალგორის რაიონი; დუშეთის მაზრა.,  სოფლის მეურნეობა; მევენახეობა-მეღვინეობა.,,,,  ვენახები; ფილოქსერა.,,
http://dspace.nplg.gov.ge/handle/1234/172993,ვაზი და ღვინო N1,N1,15-Feb-1920,თბილისი : ქართული ბეჭვდითი ახალგაზრდობა,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_1920_N1.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,"კახელ მევენახეთა კოოპერატიული საზოგადოება ""კახეთის"" გამგეობა...",,1920,N1,გვ.16,"",428403,"  საზოგადოება ""კახეთის"" წევრთა საზოგადო კრების ჩატარების შესახებ",  თბილისი.,  სოფლის მეურნეობა; საზოგადოებები; თბილისის ქუჩები.,,"  კახელ მევენახეთა კოოპერატიული საზოგადოება ""კახეთი"".",,  კრებები; მევენახეები; გოგოლის ქუჩა.,,
http://dspace.nplg.gov.ge/handle/1234/173003,ვაზი და ღვინო N4,N4,1-Apr-1920,თბილისი : ქართული ბეჭდვითი ახალგაზრდობა,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_N4.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,ველისციხის შემნ. გამსესხ. ამხანაგობიდან,კრებაზე დამსწრე,1920,N4,გვ.10-11,"",428509,  ველისციხის შემნახველ გამსესხებელი ამხანაგობის მუშაობა და მის მიერ მევენახეებისათვის გაწეული დახმარებები,  ველისციხე.,  სოფლის მეურნეობა; მევენახეობა-მეღვინეობა.,,  ველისციხის შემნახველ გამსესხებელი ამხანაგობა.,,  მევენახეები.,,
http://dspace.nplg.gov.ge/handle/1234/172999,ვაზი და ღვინო N3,N3,15-Mar-1920,თბილისი : ქართული ბეჭდვითი ახალგაზრდობა,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_1920_N3.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,ფოსტა : ჩვენს კორესპონდენტებს,,1920,N3,გვ.15,"",428499,"  ჟ. ""ღვინო და ვაზის"" რედაქციის მიმართვა კორესპონდენტებისადმი",,  პერიოდული გამოცემები.,  იაკობაშვილი გ..,"  ჟ. ""ღვინო და ვაზი"".",,  ჟურნალები.,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1993&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,ქართული კონიაკი საერთაშორისო სარბიელზე : [ქართული ღვინოები და კონიაკი საერთაშორისო კონკურსებსა და კონფერენციებზე],,1993,N1,გვ.54-58,"",343255,,,,,,,,,  საქართველო; არაყი; კონიაკი.
http://dspace.nplg.gov.ge/handle/1234/172999,ვაზი და ღვინო N3,N3,15-Mar-1920,თბილისი : ქართული ბეჭდვითი ახალგაზრდობა,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_1920_N3.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,ახალი ჯიშის ვაზი : (კორესპონდენცია სამეგრელოდან),"ძვ-ლანია, ჭ.",1920,N3,გვ.12,"",428475,  აბაშის რ-ში ახალი ჯიშის ე. წ. ცომაიას ვაზის გავრცელება,,  სოფლის მეურნეობა; მევენახეობა-მეღვინეობა.,,,,  ვაზის ჯიშები; ცომაიას ვაზი.,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,მეღვინე-მევენახეთა მე-2 ყრილობის პროგრამა : წესრიგი : (1921 წლის 23-24 თებერვალი) / მეღვინე-მევენახეთა ყრილობა,მეღვინე-მევენახეთა ყრილობა (2),1921,N1,გვ.5,"",116111,,,,,,,,,  მევენახეობა.
http://dspace.nplg.gov.ge/handle/1234/260002,ვაზი და ღვინო N1-4 (20-23),N1,1996,თბილისი,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_1996_N1-4.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1996&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,"ღვინო ""სამამულეს"" დაყენების და დაძველების ტექნოლოგია / ბ. სირაძე","სირაძე, ბ.",1996,N1,გვ.157-161,"",296983,,,,,,,,,  კვების მრეწველობა; სურსათის წარმოებანი; მეღვინეობა.
http://dspace.nplg.gov.ge/handle/1234/173017,ვაზი და ღვინო N10,N10,Nov-1920,თბილისი : ქართული ბეჭდვითი ახალგაზრდობა,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_1920_N10.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,ცნობები,,1920,N10,გვ.10-11,"",428573,"  საქართველოს სოფლის მეურნეობის პალატის დაარსება, სახელმწიფო უნივერსიტეტის აგრონომიულ ფაკულტეტზე მეღვინეობისა და მევენახეობის კათედრების მოწყობა და სხვ.",,  სოფლის მეურნეობა; მევენახეობა-მეღვინეობა; მესაქონლეობა; ბანკები.,  მელიქიშვილი პ.; ფილატოვი; ჩოლოყაშვილი ს..,"  სახელმწიფო უნივერსიტეტი; კოოპერატივი კახელ მევენახეთა ""კავშირთ-კავშირი"".",,  სოფლის მეურნეობის პალატა; კოოპერატივები.,,
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1993&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,"ქართული მეცნიერების სინდისი : [მევენახეობის მოამაგის, გამოჩენილი მეცნიერის, პროფესორ მაქსიმე რამიშვილის გახსენება]",,1993,N1,გვ.69-72,"",339994,,,,,,"  რამიშვილი მაქსიმე (მევენახე, პროფესორი).",,,  საქართველო; მევენახეობა; ქართველი მეღვინეები.
,,,,,,,,,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1993&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,ღვინის საწარმოები - მუხის კასრების გარეშე?! / ა. ქურდაძე,"ქურდაძე, ა.",1993,N1,გვ.59-60,"",299623,,,,,,,,,  კვების მრეწველობა; მიკრობიოლოგიური მრეწველობა; სადუღარის წარმოება; მეღვინეობა.
http://dspace.nplg.gov.ge/handle/1234/172999,ვაზი და ღვინო N3,N3,15-Mar-1920,თბილისი : ქართული ბეჭდვითი ახალგაზრდობა,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_1920_N3.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,ფოსტა : ჩვენს კორესპონდენტებს,,1920,N3,გვ.15,"",428499,"  ჟ. ""ღვინო და ვაზის"" რედაქციის მიმართვა კორესპონდენტებისადმი",,  პერიოდული გამოცემები.,  იაკობაშვილი გ..,"  ჟ. ""ღვინო და ვაზი"".",,  ჟურნალები.,,
http://dspace.nplg.gov.ge/handle/1234/254034,ვაზი და ღვინო N1 (12),N1,1992,თბილისი,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_1992_N1.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1992&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,"ღვინო - მკურნალი : [ექიმების, სახალხო მკურნალების, ფილოსოფოსების და სხვა სწავლულთა მოსაზრებები ღვინით მკურნალობის შესახებ]",,1992,N1,გვ.103-104,"",342685,,,,,,,,,  საქართველო; მეღვინეობა.
http://dspace.nplg.gov.ge/handle/1234/173032,ვაზი და ღვინო N6,N6,1-May-1920,თბილისი : ქართული ბეჭდვითი ახალგაზრდობა,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_N6.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,თბილისი 1 მაისი 1920 წ.,"ანდრონიკაშვილი, ი.",1920,N6,გვ.4-6,"",428533,  ღვინოზე აქციზის გადიდების კანონპროექტის მიღება დამფუძნებელი კრების მიერ,,  დამფუძნებელი კრება; კანონები; ალკოჰოლური სასმელები.,,,,  საფინანსო უწყება; ღვინის აქციზი.,,
http://dspace.nplg.gov.ge/handle/1234/257631,ვაზი და ღვინო N1-2 (16-17),N1,1994,თბილისი,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_1994_N1-2.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1994&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,წარსულის ნაკვალევზე: : [კახეთში უძველესი მეღვინეობის არსებობის შესახებ] / კ. ფირცხელაური,"ფირცხელაური, კ.",1994,N1,გვ.97-99,"",300434,,,,,,,,,  კვების მრეწველობა; მეღვინეობა.
http://dspace.nplg.gov.ge/handle/1234/172997,ვაზი და ღვინო N2,N2,1-Mar-1920,თბილისი : ქართული ბეჭდვითი ახალგაზრდობა,საქართველოს მევენახეთა და მეღვინეთა კავშირის სამეცნიერო-პოპულარული ჟურნალი,საქართველოს პარლამენტის ეროვნული ბიბლიოთეკა,ვაზი და ღვინო,https://press.vizhack.ge/pdfs/Vazi_Da_Gvino_1920_N2.pdf,http://www.nplg.gov.ge/ec/ka/amat/search.html?cmd=search&sf=advanced&qs%5B0%5D%5Bf%5D=700&qs%5B0%5D%5Bq%5D=&qs%5B0%5D%5Bb%5D=and&qs%5B1%5D%5Bf%5D=200&qs%5B1%5D%5Bq%5D=&qs%5B1%5D%5Bb%5D=and&qs%5B2%5D%5Bf%5D=9801&qs%5B2%5D%5Bq%5D=%E1%83%95%E1%83%90%E1%83%96%E1%83%98+%E1%83%93%E1%83%90+%E1%83%A6%E1%83%95%E1%83%98%E1%83%9C%E1%83%9D&qs%5B2%5D%5Bb%5D=and&qs%5B3%5D%5Bf%5D=9802&qs%5B3%5D%5Bq%5D=1920&qs%5B3%5D%5Bb%5D=and&qs%5B4%5D%5Bf%5D=600&qs%5B4%5D%5Bq%5D=&qs%5B4%5D%5Bb%5D=and&qs%5B5%5D%5Bf%5D=606&qs%5B5%5D%5Bq%5D=&pft=biblio&rnum=50&kbd=en&submit_btn=%E1%83%AB%E1%83%98%E1%83%94%E1%83%91%E1%83%90,ვაზი და ღვინო,შევისწავლოთ ჩვენი მევენახეობა-მეღვინეობა,"წინამძღვრიშვილი, გ.",1920,N2,გვ.10-12,"",428425,  მევენახეობა-მეღვინეობის განვითარების მნიშვნელობა საქართველოსათვის,  კახეთი; ბაკურციხე; თელავი.,  სოფლის მეურნეობა; მევენახეობა-მეღვინეობა.,,,,  მეღვინე-მევენახეთა ყრილობა.,,
