web-scraper-order,web-scraper-start-url,pagination,pagination-href,person,person-href,name,image-src,birth,death,place_burried,category,biography,organization/association/group,Awards/bonuses/prizes,contact info,address - table1,address - table2,job - i,job - table
"1525417708-7864","http://www.nplg.gov.ge/ilia/ka/u4320/","3","http://www.nplg.gov.ge/ilia/ka/u4320/3/","რამიშვილი, ილია","http://www.nplg.gov.ge/ilia/ka/00006325/","ილია რამიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ჩოხატაურის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525414991-6623","http://www.nplg.gov.ge/ilia/ka/u4323/","3","http://www.nplg.gov.ge/ilia/ka/u4323/3/","ურიდია, ისიდორე თომას ძე","http://www.nplg.gov.ge/ilia/ka/00002729/","ისიდორე თომას ძე ურიდია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების გუდაუთის განყოფილების ნამდვილი წევრი (1913-)</li>","null","null","null","null","null","null"
"1525414979-6617","http://www.nplg.gov.ge/ilia/ka/u4323/","3","http://www.nplg.gov.ge/ilia/ka/u4323/3/","ურუსაძე, სიო გაბრიელის ძე","http://www.nplg.gov.ge/ilia/ka/00011183/","სიო გაბრიელის ძე ურუსაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ლანჩხუთის განყოფილების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525414691-6486","http://www.nplg.gov.ge/ilia/ka/u4324/","4","http://www.nplg.gov.ge/ilia/ka/u4324/4/","ფარულავა, მიხეილ","http://www.nplg.gov.ge/ilia/ka/00002873/","მიხეილ ფარულავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების წევრი (1913-)</li>","null","null","null","null","null","null"
"1525415229-6731","http://www.nplg.gov.ge/ilia/ka/u4322/","8","http://www.nplg.gov.ge/ilia/ka/u4322/8/","ტუტუჩავა, კასიონ","http://www.nplg.gov.ge/ilia/ka/00010034/","კასიონ ტუტუჩავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ალექსანდროპოლის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525415961-7066","http://www.nplg.gov.ge/ilia/ka/u4321/","34","http://www.nplg.gov.ge/ilia/ka/u4321/34/","სულუხოვი, სოფიო ალექსანდრეს ასული","http://www.nplg.gov.ge/ilia/ka/00013735/","სოფიო ალექსანდრეს ასული სულუხოვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525415475-6842","http://www.nplg.gov.ge/ilia/ka/u4322/","2","http://www.nplg.gov.ge/ilia/ka/u4322/2/","ტარუაშვილი, თამარ","http://www.nplg.gov.ge/ilia/ka/00005696/","თამარ ტარუაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1918-1921)</li>","null","null","null","null","null","null"
"1525415163-6700","http://www.nplg.gov.ge/ilia/ka/u4322/","9","http://www.nplg.gov.ge/ilia/ka/u4322/9/","ტყემალაძე, ევსეღნი პავლეს ძე","http://www.nplg.gov.ge/ilia/ka/00010204/","ევსეღნი პავლეს ძე ტყემალაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ჭიათურის განყოფილების ნამდვილი წევრი (1915-)</li>","null","null","null","null","null","null"
"1525418178-8077","http://www.nplg.gov.ge/ilia/ka/u4318/","6","http://www.nplg.gov.ge/ilia/ka/u4318/6/","პაჭკორია, ერასტო ქაქუჩას ძე","http://www.nplg.gov.ge/ilia/ka/00008043/","ერასტო ქაქუჩას ძე პაჭკორია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ზუგდიდის განყოფილების ნამდვილი წევრი (1913-)</li>","null","null","null","null","null","null"
"1525414612-6450","http://www.nplg.gov.ge/ilia/ka/u4324/","6","http://www.nplg.gov.ge/ilia/ka/u4324/6/","ფაღავა, გრიგოლ ალექსანდრეს ძე","http://www.nplg.gov.ge/ilia/ka/00008616/","გრიგოლ ალექსანდრეს ძე ფაღავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სენაკის განყოფილების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525417317-7686","http://www.nplg.gov.ge/ilia/ka/u4320/","13","http://www.nplg.gov.ge/ilia/ka/u4320/13/","რუხაძე, მარო მაქსიმეს ასული","http://www.nplg.gov.ge/ilia/ka/00013444/","მარო მაქსიმეს ასული რუხაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525414080-6207","http://www.nplg.gov.ge/ilia/ka/u4324/","","","ფავლენიშვილი, ბარბარე ივანეს ასული","http://www.nplg.gov.ge/ilia/ka/00016027/","ბარბარე ივანეს ასული ფავლენიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1911-)</li>","null","მისამართი:სოფ. ტყვიავი","null","მისამართი:სოფ. ტყვიავი","null","null"
"1525416361-7250","http://www.nplg.gov.ge/ilia/ka/u4321/","22","http://www.nplg.gov.ge/ilia/ka/u4321/22/","სირაძე, მალაქია გრიგოლის ძე","http://www.nplg.gov.ge/ilia/ka/00002452/","მალაქია გრიგოლის ძე სირაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1921-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1902-)</li>","null","null","null","null","null","null"
"1525418224-8098","http://www.nplg.gov.ge/ilia/ka/u4318/","5","http://www.nplg.gov.ge/ilia/ka/u4318/5/","პატარაია, კოსტა ივლიანეს ძე","http://www.nplg.gov.ge/ilia/ka/00008603/","კოსტა ივლიანეს ძე პატარაია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სენაკის განყოფილების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525415460-6836","http://www.nplg.gov.ge/ilia/ka/u4322/","3","http://www.nplg.gov.ge/ilia/ka/u4322/3/","ტარუღოვი, სიმონ ალექსის ძე","http://www.nplg.gov.ge/ilia/ka/00015497/","სიმონ ალექსის ძე ტარუღოვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ვეჯინის განყოფილების გამგეობის წევრი (1918-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ვეჯინის განყოფილების წევრი (1918-)</li>","null","null","null","null","null","null"
"1525418240-8106","http://www.nplg.gov.ge/ilia/ka/u4318/","5","http://www.nplg.gov.ge/ilia/ka/u4318/5/","პასკო, სვიმონ ანდრიას ძე","http://www.nplg.gov.ge/ilia/ka/00002143/","სვიმონ ანდრიას ძე პასკო","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  თელავის განყოფილების წევრი (1913-)</li>","null","null","null","null","null","null"
"1525415279-6754","http://www.nplg.gov.ge/ilia/ka/u4322/","7","http://www.nplg.gov.ge/ilia/ka/u4322/7/","ტრაპაიძე, ნიკოლოზ პავლეს ძე","http://www.nplg.gov.ge/ilia/ka/00002670/","ნიკოლოზ პავლეს ძე ტრაპაიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1914-1917)</li>","null","null","null","null","null","null"
"1525414907-6584","http://www.nplg.gov.ge/ilia/ka/u4323/","5","http://www.nplg.gov.ge/ilia/ka/u4323/5/","უსეინაშვილი, გიორგი ივანეს ძე","http://www.nplg.gov.ge/ilia/ka/00013786/","გიორგი ივანეს ძე უსეინაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","გიორგი უსეინაშვილის მოწვევით 1918 წლის 24 ივლისს სოფ. ვეჯინში შედგა კრება, სადაც მოთხოვნილ იქნა ქშწკგ საზოგადოების ვეჯინის განყოფილების შექმნა.","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525414575-6433","http://www.nplg.gov.ge/ilia/ka/u4324/","7","http://www.nplg.gov.ge/ilia/ka/u4324/7/","ფაჩულია, ბეკი სიკოს ძე","http://www.nplg.gov.ge/ilia/ka/00002889/","ბეკი სიკოს ძე ფაჩულია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების გუდაუთის განყოფილების ნამდვილი წევრი (1913-)</li>","null","null","null","null","null","null"
"1525417228-7646","http://www.nplg.gov.ge/ilia/ka/u4320/","11","http://www.nplg.gov.ge/ilia/ka/u4320/11/","რუსიშვილი, თეოფანე მიხეილის ძე","http://www.nplg.gov.ge/ilia/ka/00002355/","თეოფანე მიხეილის ძე რუსიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება (1899-)</li>","null","null","null","null","null","null"
"1525415701-6946","http://www.nplg.gov.ge/ilia/ka/u4321/","26","http://www.nplg.gov.ge/ilia/ka/u4321/26/","სიხარულიძე, მინადორა ნესტორის ასული","http://www.nplg.gov.ge/ilia/ka/00015195/","მინადორა ნესტორის ასული სიხარულიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  ბათუმის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525416733-7420","http://www.nplg.gov.ge/ilia/ka/u4321/","12","http://www.nplg.gov.ge/ilia/ka/u4321/12/","სარქისოვი, არშაკ","http://www.nplg.gov.ge/ilia/ka/00007421/","არშაკ სარქისოვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების ნამდვილი წევრი (1918-)</li>","null","null","null","null","null","null"
"1525415946-7059","http://www.nplg.gov.ge/ilia/ka/u4321/","34","http://www.nplg.gov.ge/ilia/ka/u4321/34/","სულხანიშვილი, ნიკოლოზ სულხანის ძე","http://www.nplg.gov.ge/ilia/ka/00013498/","ნიკოლოზ სულხანის ძე სულხანიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525416237-7193","http://www.nplg.gov.ge/ilia/ka/u4321/","25","http://www.nplg.gov.ge/ilia/ka/u4321/25/","სიხარულიძე, ვიქტორ ბიჭიას ძე","http://www.nplg.gov.ge/ilia/ka/00013587/","ვიქტორ ბიჭიას ძე სიხარულიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525415703-6947","http://www.nplg.gov.ge/ilia/ka/u4321/","26","http://www.nplg.gov.ge/ilia/ka/u4321/26/","სიხარულიძე, მელქისედეკ ალმასხანის ძე","http://www.nplg.gov.ge/ilia/ka/00013560/","მელქისედეკ ალმასხანის ძე სიხარულიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525414472-6385","http://www.nplg.gov.ge/ilia/ka/u4324/","9","http://www.nplg.gov.ge/ilia/ka/u4324/9/","ფირალიშვილი, ვასილ სტეფანეს ძე","http://www.nplg.gov.ge/ilia/ka/00002909/","ვასილ სტეფანეს ძე ფირალიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ფოთის განყოფილების დამფუძნებელი წევრი (1910-1915)</li>","null","null","null","null","null","null"
"1525416418-7277","http://www.nplg.gov.ge/ilia/ka/u4321/","20","http://www.nplg.gov.ge/ilia/ka/u4321/20/","სიდამონ-ერისთავი, ერთაოზ გიორგის ძე","http://www.nplg.gov.ge/ilia/ka/00002442/","ერთაოზ გიორგის ძე სიდამონ-ერისთავი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","ტიტულარული სოვეტნიკი","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების დამფუძნებელი წევრი (1879-)</li>","null","სახლი
მისამართი:ქუთაისი","მისამართი:ქუთაისი","მისამართი:ქუთაისი","null","null"
"1525417749-7883","http://www.nplg.gov.ge/ilia/ka/u4320/","2","http://www.nplg.gov.ge/ilia/ka/u4320/2/","რაზმაძე, სეით","http://www.nplg.gov.ge/ilia/ka/00013472/","სეით რაზმაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525416307-7226","http://www.nplg.gov.ge/ilia/ka/u4321/","24","http://www.nplg.gov.ge/ilia/ka/u4321/24/","სიჭინავა, ი.ბ.","http://www.nplg.gov.ge/ilia/ka/00010761/","ი.ბ. სიჭინავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების განჯის განყოფილების ნამდვილი წევრი (1914-)</li>","null","null","null","null","null","null"
"1525416806-7452","http://www.nplg.gov.ge/ilia/ka/u4321/","9","http://www.nplg.gov.ge/ilia/ka/u4321/9/","სანოძე, კონსტანტინე პავლეს ძე","http://www.nplg.gov.ge/ilia/ka/00015214/","კონსტანტინე პავლეს ძე სანოძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  ბათუმის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525414424-6363","http://www.nplg.gov.ge/ilia/ka/u4324/","10","http://www.nplg.gov.ge/ilia/ka/u4324/10/","ფირცხალავა, მავრა","http://www.nplg.gov.ge/ilia/ka/00012053/","მავრა ფირცხალავა","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ხონის განყოფილების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525415412-6814","http://www.nplg.gov.ge/ilia/ka/u4322/","4","http://www.nplg.gov.ge/ilia/ka/u4322/4/","ტატიშვილი, ნიკოლოზ ნიკოლოზის ძე","http://www.nplg.gov.ge/ilia/ka/00009068/","ნიკოლოზ ნიკოლოზის ძე ტატიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1916-)</li>","null","null","null","null","null","null"
"1525415375-6797","http://www.nplg.gov.ge/ilia/ka/u4322/","5","http://www.nplg.gov.ge/ilia/ka/u4322/5/","ტერტეროვი, სერგეი იაგორის ძე","http://www.nplg.gov.ge/ilia/ka/00002661/","სერგეი იაგორის ძე ტერტეროვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1913-)</li>","null","null","null","null","null","null"
"1525416062-7112","http://www.nplg.gov.ge/ilia/ka/u4321/","30","http://www.nplg.gov.ge/ilia/ka/u4321/30/","სტვილია, გიორგი ივანეს ძე","http://www.nplg.gov.ge/ilia/ka/00013491/","გიორგი ივანეს ძე სტვილია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525416169-7162","http://www.nplg.gov.ge/ilia/ka/u4321/","28","http://www.nplg.gov.ge/ilia/ka/u4321/28/","სოკოლოვი, მიხეილ","http://www.nplg.gov.ge/ilia/ka/00002487/","მიხეილ სოკოლოვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების წევრი (1907-)</li>","null","null","null","null","null","null"
"1525417983-7989","http://www.nplg.gov.ge/ilia/ka/u4319/","2","http://www.nplg.gov.ge/ilia/ka/u4319/2/","ჟვანია, სამსონ ხარიტონის ძე","http://www.nplg.gov.ge/ilia/ka/00002208/","სამსონ ხარიტონის ძე ჟვანია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1915-)</li>","null","null","null","null","null","null"
"1525414490-6394","http://www.nplg.gov.ge/ilia/ka/u4324/","9","http://www.nplg.gov.ge/ilia/ka/u4324/9/","ფილია, სერგო","http://www.nplg.gov.ge/ilia/ka/00002902/","სერგო ფილია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სოხუმის განყოფილების წევრი (1911-)</li>","null","null","null","null","null","null"
"1525414639-6462","http://www.nplg.gov.ge/ilia/ka/u4324/","5","http://www.nplg.gov.ge/ilia/ka/u4324/5/","ფაფუკიანცი, სერგო ნიკოლოზის ძე","http://www.nplg.gov.ge/ilia/ka/00014019/","სერგო ნიკოლოზის ძე ფაფუკიანცი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების არმავირის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525414811-6541","http://www.nplg.gov.ge/ilia/ka/u4323/","","","უზნაძე, ზაქარია იოსების ძე","http://www.nplg.gov.ge/ilia/ka/00002712/","ზაქარია იოსების ძე უზნაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ბათუმის განყოფილების წევრი (1910-)</li>
<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1912-)</li>","null","null","null","null","null","null"
"1525417786-7900","http://www.nplg.gov.ge/ilia/ka/u4319/","","","ჟვანია, ბარბალე","http://www.nplg.gov.ge/ilia/ka/00007284/","ბარბალე ჟვანია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  ფოთის განყოფილების ნამდვილი წევრი (1918-)</li>","null","null","null","null","null","null"
"1525416076-7119","http://www.nplg.gov.ge/ilia/ka/u4321/","30","http://www.nplg.gov.ge/ilia/ka/u4321/30/","სტანიშევსკი, სიმონ ნიკოლოზის ძე","http://www.nplg.gov.ge/ilia/ka/00006361/","სიმონ ნიკოლოზის ძე სტანიშევსკი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525417944-7971","http://www.nplg.gov.ge/ilia/ka/u4319/","3","http://www.nplg.gov.ge/ilia/ka/u4319/3/","ჟორდანია, ნესტორ","http://www.nplg.gov.ge/ilia/ka/00013413/","ნესტორ ჟორდანია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თბილისის განყოფილების წევრი (1917-)</li>","null","null","null","null","null","null"
"1525415356-6788","http://www.nplg.gov.ge/ilia/ka/u4322/","5","http://www.nplg.gov.ge/ilia/ka/u4322/5/","ტკეციშვილი, კირილე სპირიდონის ძე","http://www.nplg.gov.ge/ilia/ka/00002663/","კირილე სპირიდონის ძე ტკეციშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების წევრი (1913-1915)</li>","null","null","null","null","null","null"
"1525417641-7833","http://www.nplg.gov.ge/ilia/ka/u4320/","4","http://www.nplg.gov.ge/ilia/ka/u4320/4/","რატიანი, ილია იოსების ძე","http://www.nplg.gov.ge/ilia/ka/00002267/","ილია იოსების ძე რატიანი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების  ქუთაისის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525416055-7109","http://www.nplg.gov.ge/ilia/ka/u4321/","30","http://www.nplg.gov.ge/ilia/ka/u4321/30/","სტუპჩევსკი, კაზიმირ რომანოზის ძე","http://www.nplg.gov.ge/ilia/ka/00006357/","კაზიმირ რომანოზის ძე სტუპჩევსკი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525415140-6690","http://www.nplg.gov.ge/ilia/ka/u4322/","10","http://www.nplg.gov.ge/ilia/ka/u4322/10/","ტყეშელაშვილი, ეროდე ივლიანეს ძე","http://www.nplg.gov.ge/ilia/ka/00002696/","ეროდე ივლიანეს ძე ტყეშელაშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ქუთაისის განყოფილების წევრი (1915-)</li>","null","null","null","null","null","null"
"1525414867-6567","http://www.nplg.gov.ge/ilia/ka/u4323/","6","http://www.nplg.gov.ge/ilia/ka/u4323/6/","უჩანეიშვილი, იოსებ სოფრომის ძე","http://www.nplg.gov.ge/ilia/ka/00002840/","იოსებ სოფრომის ძე უჩანეიშვილი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სოხუმის განყოფილების წევრი (1910-)</li>","null","null","null","null","null","null"
"1525414227-6274","http://www.nplg.gov.ge/ilia/ka/u4324/","17","http://www.nplg.gov.ge/ilia/ka/u4324/17/","ფურცხვანიძე, ვარლამ იოსების ძე","http://www.nplg.gov.ge/ilia/ka/00013800/","ვარლამ იოსების ძე ფურცხვანიძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
"1525415068-6658","http://www.nplg.gov.ge/ilia/ka/u4322/","","","ტაბლიაშვილი, ვალერიან","http://www.nplg.gov.ge/ilia/ka/00009261/","ვალერიან ტაბლიაშვილი (მღვდელი)","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების თელავის განყოფილების ნამდვილი წევრი (1915-)</li>","null","null","null","null","null","null"
"1525415377-6798","http://www.nplg.gov.ge/ilia/ka/u4322/","5","http://www.nplg.gov.ge/ilia/ka/u4322/5/","ტერ-დავიდოვი, იოსებ დავითის ძე","http://www.nplg.gov.ge/ilia/ka/00002660/","იოსებ დავითის ძე ტერ-დავიდოვი","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების სიღნაღის განყოფილების წევრი (1914-)</li>","null","null","null","null","null","null"
"1525416045-7105","http://www.nplg.gov.ge/ilia/ka/u4321/","32","http://www.nplg.gov.ge/ilia/ka/u4321/32/","სულაკაძე, ანეტა პავლეს ასული","http://www.nplg.gov.ge/ilia/ka/00006344/","ანეტა პავლეს ასული სულაკაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525414513-6404","http://www.nplg.gov.ge/ilia/ka/u4324/","8","http://www.nplg.gov.ge/ilia/ka/u4324/8/","ფთაძე, სვიმონ პეტრეს ძე","http://www.nplg.gov.ge/ilia/ka/00006386/","სვიმონ პეტრეს ძე ფთაძე","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1916-)</li>","null","null","null","null","null","null"
"1525416925-7507","http://www.nplg.gov.ge/ilia/ka/u4321/","7","http://www.nplg.gov.ge/ilia/ka/u4321/7/","სამსონია, ისიხო გაბრიელის ძე","http://www.nplg.gov.ge/ilia/ka/00013500/","ისიხო გაბრიელის ძე სამსონია","themes/bios/images/nophoto0n.jpg","18??","null","null","დაუდგენელი","null","<li>ქართველთა შორის წერა-კითხვის გამავრცელებელი საზოგადოება, საზოგადოების ნამდვილი წევრი (1917-)</li>","null","null","null","null","null","null"
